Category,URL,Name,Store Name,Price,,,,,,,,https://slickdeals.net/deal-categories/
14,https://slickdeals.net/f/13939253-mat-fraser-s-limited-edition-xtend-elite-buy-2-get-1-free-39-99-value-plus-free-mat-fraser-shaker-with-every-order-for-79-98-free-shipping?src=catpagev2,Mat Fraser's limited edition XTEND Elite Buy 2 Get 1 Free (39.99 value). Plus Free Mat Fraser Shaker with every order for $79.98 + Free Shipping,,$79.98 ,,,,,,,,
14,https://slickdeals.net/f/13938332-eyebuydirect-up-to-50-off-clearance-plus-25-off-130-and-an-extra-10-off-frames-that-qualify-for-2-day-shipping-get-a-complete-pair-for-22?src=catpagev2,EyeBuyDirect: Up to 50% off Clearance Plus 25% off $130 and an extra 10% off Frames that qualify for 2-day Shipping -  Get a Complete Pair for $22,EyeBuyDirect,$22 ,,,,,,,,
14,https://slickdeals.net/f/13938164-macys-com-clinique-lipstick-gloss-fs-wys-25?src=catpagev2,Macys.com - Clinique Lipstick/Gloss + FS WYS $25+,Macy's,,,,,,,,,
14,https://slickdeals.net/f/13937624-nova-folding-walker-walgreens-10-00-free-shipping?src=catpagev2,Nova Folding Walker  Walgreens  10.00 free shipping,Walgreens,$10 ,,,,,,,,
15,https://slickdeals.net/f/13995737-best-buy-b-m-major-appliance-open-box-additional-50-off-open-box-price-ymmv?src=featured-cat,Best Buy B&M Major Appliance Open Box additional 50% off Open Box Price (YMMV),Best Buy,,,,,,,,,
15,https://slickdeals.net/f/14000570-gorilla-ladders-18-reach-mpx-aluminum-multi-position-ladder-300lbs-load-capacity-89-90?src=featured-cat,Gorilla Ladders 18' Reach MPX Aluminum Multi-Position Ladder (300lbs Load Capacity),Home Depot,$89.90 ,,,,,,,,
15,https://slickdeals.net/f/13999058-lysol?src=featured-cat,Lysol,Amazon,$15.99 ,,,,,,,,
15,https://slickdeals.net/f/13981634-costco-members-ring-video-doorbell-2-12-months-ring-protect-plus-100-free-shipping?src=featured-cat,Costco Members: Ring Video Doorbell 2 + 12 Months Ring Protect Plus,Costco Wholesale,$100 ,,,,,,,,
15,https://slickdeals.net/f/13991276-beware-of-dog-aluminum-sign-9-25-x-14-1-25?src=featured-cat,"Beware of Dog Aluminum Sign (9.25"" x 14"")",Amazon,$1.25 ,,,,,,,,
15,https://slickdeals.net/f/13996415-fiskars-3pc-tree-shrub-care-set-26-99?src=featured-cat,"3-Piece Fiskars Tree & Shrub Care Set (Lopper, Pruner, & Hedge Shears)",Target,$27 ,,,,,,,,
15,https://slickdeals.net/f/13985108-costco-members-2-pk-google-nest-protect-smoke-alarm-carbon-monoxide-detector-200-free-s-h?src=featured-cat,Costco Members: 2-Pk Google Nest Protect Smoke Alarm & Carbon Monoxide Detector,Costco Wholesale,$200 ,,,,,,,,
15,https://slickdeals.net/f/14002139-eufy-security-eufycam2-1080p-wireless-home-security-system-w-3-cam-and-wifi-garage-door-controller-349-99?src=catpagev2,eufy Security 1080p eufyCam 2 Wireless Home Security System w/ 3-Cam & More,Best Buy,$350 ,,,,,,,,
15,https://slickdeals.net/f/14002211-philips-hue-indoor-smart-motion-sensor-2-pack-54-99?src=catpagev2,"Philips Hue Indoor Smart Motion Sensor, 2-pack $54.99",Costco Wholesale,$54.99 ,,,,,,,,
15,https://slickdeals.net/f/14002613-58-hisense-58r6e-4k-uhd-hdr-roku-smart-led-hdtv-google-home-mini-frozen-ii-book-bundle-278-free-shipping-walmart?src=catpagev2,"58"" Hisense 58R6E 4K UHD HDR Roku Smart LED HDTV + Google Home Mini & Frozen II Book Bundle $278 + Free Shipping @ Walmart",Walmart,$278 ,,,,,,,,
15,https://slickdeals.net/f/14001698-milwaukee-power-tools-m18-fuel-surge-18v-1-4-hex-impact-driver-kit-m18-fuel-hammer-drill-279-more-free-shipping?src=catpagev2,Power Tools: DeWALT Atomic 20-V MAX Li Brushless Oscillating Tool w/ Battery,Home Depot,$119 ,,,,,,,,
15,https://slickdeals.net/f/14002046-swann-led-smart-floodlight-with-security-camera-99-99?src=catpagev2,Swann LED Smart Floodlight with Security Camera $99.99,Costco Wholesale,$99.99 ,,,,,,,,
15,https://slickdeals.net/f/14000570-gorilla-ladders-18-reach-mpx-aluminum-multi-position-ladder-300lbs-load-capacity-89-90?src=catpagev2,Gorilla Ladders 18' Reach MPX Aluminum Multi-Position Ladder (300lbs Load Capacity),Home Depot,$89.90 ,,,,,,,,
15,https://slickdeals.net/f/14002316-milwaukee-m18-1250-lumens-led-search-light-with-free-2ah-battery-at-ace-hardware-99-99?src=catpagev2,Milwaukee M18 1250 lumens LED Search Light with free 2Ah battery at Ace Hardware $99.99,Ace Hardware,$99.99 ,,,,,,,,
15,https://slickdeals.net/f/14001758-hole-dozer-general-purpose-bi-metal-hole-saw-set-with-carbide-hole-saw-7-piece-26-97?src=catpagev2,Hole Dozer General Purpose Bi-Metal Hole Saw Set with Carbide Hole Saw (7-Piece) $26.97,Home Depot,$26.97 ,,,,,,,,
15,https://slickdeals.net/f/14002421-milwaukee-m18-1250-lumens-led-search-light-with-free-2ah-battery-at-northern-tool-for-99?src=catpagev2,Milwaukee M18 1250 lumens LED Search Light with free 2Ah battery at Northern Tool for $99,Northern Tool and Equipment,$99 ,,,,,,,,
15,https://slickdeals.net/f/14002673-tp-link-smart-dimmer-switch-hs220-3-pack-amazon-59-49-ac?src=catpagev2,"TP Link Smart Dimmer Switch, HS220 - 3 Pack. Amazon - $59.49 AC",Amazon,$59.49 ,,,,,,,,
15,https://slickdeals.net/f/14001587-workpro-12000-mesh-mid-back-office-chair-black-301-free-shipping?src=catpagev2,WorkPro 12000 Mesh Mid-Back Office Chair (Black),Lenovo,$301 ,,,,,,,,
15,https://slickdeals.net/f/14000807-lysol-disinfectant-spray-early-morning-breeze-19-ounce-pack-of-5-35-99?src=catpagev2,"Lysol Disinfectant Spray, Early Morning Breeze, 19 Ounce (Pack of 5) $35.99",Amazon,$35.99 ,,,,,,,,
15,https://slickdeals.net/f/14000876-lysol-disinfectant-spray-early-morning-breeze-19-oz-pack-of-2-14-99?src=catpagev2,"LYSOL Disinfectant Spray, Early Morning Breeze 19 oz pack of 2 $14.99",Amazon,$14.99 ,,,,,,,,
15,https://slickdeals.net/f/14001494-costco-hotel-signature-sateen-800-thread-count-sheet-set-queen-29-99?src=catpagev2,Costco: Hotel Signature Sateen 800 Thread Count Sheet Set Queen $29.99,Costco Wholesale,$29.99 ,,,,,,,,
15,https://slickdeals.net/f/14002109-toughsystem-22-in-tool-box-set-3-piece-with-bonus-9-ft-x-1-2-in-pocket-tape-measure-with-magnetic-back-109-97?src=catpagev2,ToughSystem 22 in. Tool Box Set (3-Piece) with Bonus 9 ft. x 1/2 in. Pocket Tape Measure with Magnetic Back $109.97,Home Depot,$109.97 ,,,,,,,,
15,https://slickdeals.net/f/14001413-costco-39-99-ge-40w-24-led-grow-light-fixture-for-indoor-plants-balanced-full-spectrum?src=catpagev2,"Costco 39.99 GE 40W 24"" LED Grow Light Fixture for Indoor Plants, Balanced Full Spectrum",Costco Wholesale,,,,,,,,,
15,https://slickdeals.net/f/14002601-toshiba-trcs01-cooker-6-cups-uncooked-3l-with-fuzzy-logic-and-one-touch-cooking-for-brown-white-rice-and-porridge-109-99?src=catpagev2,"Toshiba TRCS01 Cooker 6 Cups Uncooked (3L) with Fuzzy Logic and One-Touch Cooking for Brown, White Rice, and Porridge $109.99",Amazon,$109.99 ,,,,,,,,
15,https://slickdeals.net/f/13999958-3-ct-255-oz-arm-hammer-clean-burst-liquid-laundry-detergent-10-egift-card-34-70-free-s-h-w-subscription?src=catpagev2,3-Ct 255-Oz Arm & Hammer Clean Burst Liquid Laundry Detergent + $10 eGift Card,Target,$34.70 ,,,,,,,,
15,https://slickdeals.net/f/14001596-bosch-10-quot-worksite-table-saw-with-gravity-rise-wheeled-stand-364-01?src=catpagev2,"Bosch® 10"" Worksite Table Saw with Gravity-Rise Wheeled Stand $364.01",Menards,$364.01 ,,,,,,,,
15,https://slickdeals.net/f/14002157-woot-reconditioned-shark-ion-p50-lightweight-cordless-upright-vacuum-139-99-free-shipping-for-prime?src=catpagev2,"Woot : RECONDITIONED Shark ION P50 Lightweight Cordless Upright Vacuum, $139.99, Free shipping for Prime",Woot!,$139.99 ,,,,,,,,
15,https://slickdeals.net/f/14001269-duck-brand-280748-metallic-color-duct-tape-gold-1-88-inches-x-10-yards-single-roll-1-78?src=catpagev2,"Duck Brand 280748 Metallic Color Duct Tape, Gold, 1.88 Inches x 10 Yards, Single Roll $1.78",Amazon,,,,,,,,,
15,https://slickdeals.net/f/14001503-m18-fuel-18-volt-lithium-ion-brushless-cordless-hedge-trimmer-169-free-battery-at-ace-hardware-w-free-store-pickup?src=catpagev2,M18 FUEL 18-Volt Lithium-Ion Brushless Cordless Hedge Trimmer $169 + Free Battery at Ace Hardware w/ Free Store Pickup,Ace Hardware,$169.99 ,,,,,,,,
15,https://slickdeals.net/f/14002019-ymmv-lowes-lithonia-lighting-9-25-in-h-bronze-led-outdoor-wall-light-42-98?src=catpagev2,YMMV - Lowes - Lithonia Lighting 9.25-in H Bronze LED Outdoor Wall Light $42.98,Lowe's,$42.98 ,,,,,,,,
15,https://slickdeals.net/f/14000816-4-pack-9w-60w-equivalent-dusk-to-dawn-led-light-bulb-3000k-5000k-8-99-fs-w-amazon-prime?src=catpagev2,4 Pack 9W (60W Equivalent ) Dusk-to-Dawn LED Light Bulb 3000K/5000K - $8.99 + FS w/ Amazon Prime,Amazon,$8.99 ,,,,,,,,
15,https://slickdeals.net/f/14000105-5-2-x-7-4-home-dynamix-premium-sakarya-area-rug-red-black-ivory-blue-from-34-more-free-s-h-on-35?src=catpagev2,"5'2"" x 7'4"" Home Dynamix Premium Sakarya Area Rug (Red/Black/Ivory/Blue)",Walmart,from $34,,,,,,,,
15,https://slickdeals.net/f/14001176-bosch-18v-power-tools-buy-one-get-free-18v-4-amp-lithium-tool-battery-kit?src=catpagev2,"Bosch 18V Power Tools Buy One, Get Free 18V 4-Amp Lithium Tool Battery Kit",Lowe's,,,,,,,,,
15,https://slickdeals.net/f/14000468-20-pc-sterilite-ultra-seal-food-storage-container-set-13-18-pc-better-homes-gardens-tritan-plastic-food-storage-containers-18-more-free-shipping-35?src=catpagev2,20-Piece Sterilite Ultra Seal Food Storage Container Set (Clear),Walmart,$13 ,,,,,,,,
15,https://slickdeals.net/f/14001419-kobalt-54-piece-screwdriver-bit-set-14-13-amp-keyless-variable-speed-corded-reciprocating-saw-69-50-at-lowe-s-ymmv?src=catpagev2,"Kobalt  54-Piece Screwdriver Bit Set $14, 13-Amp Keyless Variable Speed Corded Reciprocating Saw $69.50 at Lowe's YMMV",Lowe's,$14 ,,,,,,,,
15,https://slickdeals.net/f/13999754-m12-12-volt-lithium-ion-cordless-drill-driver-impact-driver-combo-kit-2-tool-w-free-m12-hackzall-reciprocating-saw-149?src=catpagev2,Milwaukee M12 12V Li-ion Drill/Impact Driver Combo Kit + M12 Hackzall Recip Saw,Home Depot,$149 ,,,,,,,,
15,https://slickdeals.net/f/13999058-lysol?src=catpagev2,Lysol,Amazon,$15.99 ,,,,,,,,
15,https://slickdeals.net/f/14001119-2-pack-dewalt-20v-60v-9-0ah-max-flexvolt-battery-229-home-depot?src=catpagev2,2-Pack DeWALT 20V/60V 9.0Ah MAX FLEXVOLT Battery $229 - Home Depot,Home Depot,,,,,,,,,
15,https://slickdeals.net/f/14001638-ge-basic-60-watt-eq-a19-soft-white-led-light-bulb-8-pack-5-98?src=catpagev2,GE Basic 60-Watt EQ A19 Soft White LED Light Bulb (8-Pack) $5.98,Lowe's,$5.98 ,,,,,,,,
15,https://slickdeals.net/f/14000210-disinfectant-spray-walmart-ymmv?src=catpagev2,Disinfectant Spray @ Walmart YMMV,Walmart,$3.94 ,,,,,,,,
15,https://slickdeals.net/f/13999664-scotts-turf-builder-32-0-4-lawn-food-for-all-grass-types-39-56-lb-15000-sq-ft-34-98?src=catpagev2,"39.56lb Scotts 15,000 Sq. Ft. Turf Builder Lawn Food (All Grass Types)",Ace Hardware,$35 ,,,,,,,,
15,https://slickdeals.net/f/14001365-bakereze-6-pc-copper-nonstick-bakeware-set-muffin-cake-cookie-pans-14-02?src=catpagev2,"BakerEze 6 Pc Copper Nonstick Bakeware Set, Muffin Cake & Cookie Pans $14.02",Walmart,$14.02 ,,,,,,,,
15,https://slickdeals.net/f/14001431-whirlpool-4-3-cu-ft-he-top-load-washer-and-7-0-cu-ft-he-electric-dryer-in-white-601-98?src=catpagev2,Whirlpool 4.3 Cu. Ft. HE Top Load Washer and 7.0 Cu. Ft. HE Electric Dryer in White $601.98,Nebraska Furniture Mart,$601.98 ,,,,,,,,
15,https://slickdeals.net/f/14000543-home-decorators-collection-5-piece-100-cotton-larkspur-comforter-set-from-54-free-shipping?src=catpagev2,Home Decorators Collection 5-Piece 100% Cotton Larkspur Comforter Set from $54 + Free Shipping,Home Depot,$54 ,,,,,,,,
15,https://slickdeals.net/f/14001386-bakereze-6-pc-copper-nonstick-bakeware-set-muffin-cake-cookie-pans-14-02?src=catpagev2,"BakerEze 6 Pc Copper Nonstick Bakeware Set, Muffin Cake & Cookie Pans $14.02",Walmart,$14.02 ,,,,,,,,
15,https://slickdeals.net/f/14000504-stylewell-reversible-mf-comforter-full-queen-or-king-19-97-at-home-depot-fs-on-45?src=catpagev2,Stylewell Reversible MF Comforter (Full/Queen or King) $19.97 at Home Depot + FS on $45+,Home Depot,$19.97 ,,,,,,,,
15,https://slickdeals.net/f/14001650-lithonia-lighting-100-watt-eq-white-integrated-led-dusk-to-dawn-floodlight-28?src=catpagev2,Lithonia Lighting 100-Watt EQ White Integrated LED Dusk-to-Dawn Floodlight $28,Lowe's,$28 ,,,,,,,,
15,https://slickdeals.net/f/14000537-honeywell-led-security-wall-light-dusk-to-dawn-clearance-in-storeymmv-14-99?src=catpagev2,Honeywell LED Security Wall Light  Dusk to Dawn - CLEARANCE in StoreYMMV $14.99,Sam's Club,$14.99 ,,,,,,,,
15,https://slickdeals.net/f/14001644-cheyenne-gunmetal-counter-stool-17-99?src=catpagev2,Cheyenne Gunmetal Counter Stool $17.99,Lowe's,$17.99 ,,,,,,,,
15,https://slickdeals.net/f/14001059-great-value-tp-1000-sheet-rolls-12-pack-max-of-3-walmart-com-6-84?src=catpagev2,Great Value TP 1000 sheet rolls 12 pack max of 3 @ Walmart.com $6.84,Walmart,,,,,,,,,
15,https://slickdeals.net/f/14001602-bcp-12in-non-stick-pancake-crepe-maker-w-spatula-spreader-for-30-99-fs?src=catpagev2,BCP 12in Non-Stick Pancake Crepe Maker w/ Spatula & Spreader for $30.99 + FS,eBay,,,,,,,,,
15,https://slickdeals.net/f/13999667-ma-state-residents-only-google-nest-smart-thermostat-99-nest-e-39-ecobee-with-alexa-119-ecobee-lite-49-masssave?src=catpagev2,"MA State Residents Only - Google Nest Smart Thermostat $99, Nest E $39, ecobee with Alexa $119, ecobee Lite $49 - MassSave",,$99 ,,,,,,,,
15,https://slickdeals.net/f/14001569-20-volt-max-lithium-ion-cordless-drill-driver-combo-kit-7-tool-with-2-20-volt-batteries-2-0ah-charger-and-tool-bag-429?src=catpagev2,"20-Volt MAX Lithium-Ion Cordless Drill/Driver Combo Kit (7-Tool) with (2) 20-Volt Batteries 2.0Ah, Charger and Tool Bag $429",Home Depot,$429 ,,,,,,,,
15,https://slickdeals.net/f/14000582-ge-slate-appliances-on-sale-at-home-depot-25-3-cu-ft-refrigerator-999?src=catpagev2,GE slate appliances on sale at home depot (25.3 cu ft refrigerator $999),Home Depot,,,,,,,,,
15,https://slickdeals.net/f/13999817-54-46-13-off-kershaw-bareknuckle-pocket-knife-7777-3-5-inch-stonewashed-14c28n-steel-blade-6061-t6-anodized-aluminum-handle-kvt-ball-bearing-opening-flipper?src=catpagev2,$54.46 (13% OFF) Kershaw Bareknuckle Pocket Knife (7777); 3.5-Inch Stonewashed 14C28N Steel Blade; 6061-T6 Anodized Aluminum Handle; KVT Ball-Bearing Opening; Flipper;,Amazon,$54.46 ,,,,,,,,
15,https://slickdeals.net/f/14001464-earth-series-18-in-single-stage-gas-snow-blower-250?src=catpagev2,Earth Series 18 in. Single-Stage Gas Snow Blower $250,Home Depot,$250 ,,,,,,,,
15,https://slickdeals.net/f/13999961-google-nest-mini-charcoal-gen-2-for-sale-for-19-99-19-99?src=catpagev2,Google Nest Mini - Charcoal (Gen 2) for sale for 19.99 $19.99,Micro Center,$19.98 ,,,,,,,,
15,https://slickdeals.net/f/14000858-homedepot-145-mph-600-cfm-56v-lithium-ion-cordless-electric-backpack-blower-5-0-ah-battery-and-charger-included-for-249?src=catpagev2,"Homedepot: 145 MPH 600 CFM 56V Lithium-Ion Cordless Electric Backpack Blower, 5.0 Ah Battery and Charger Included for $249",Home Depot,,,,,,,,,
15,https://slickdeals.net/f/13999292-kitchenaid-8-pc-hard-anodized-non-stick-cookware-set-69-98-free-shipping-bj-s-wholesale?src=catpagev2,BJ's Wholesale Members: 8-Pc KitchenAid Hard Anodized Non-Stick Cookware Set,BJs Wholesale,$70 ,,,,,,,,
15,https://slickdeals.net/f/13999820-20-off-and-free-shipping-over-100-at-vitamix-com-for-first-responders?src=catpagev2,20% off and free shipping over $100 at vitamix.com for first responders,Vitamix,,,,,,,,,
15,https://slickdeals.net/f/14001302-pinsoon-portable-blender-14-98-free-shipping?src=catpagev2,PINSOON Portable Blender - $14.98 + Free Shipping,Amazon,$14.98 ,,,,,,,,
15,https://slickdeals.net/f/14000564-black-decker-lean-green-prep-machine-food-processor-frozen-dessert-maker-10-free-shipping-on-35?src=catpagev2,Black & Decker Lean Green Prep Machine Food Processor & Frozen Dessert Maker $10 + Free Shipping on $35+,Walmart,$10 ,,,,,,,,
15,https://slickdeals.net/f/14001173-oreck-proshield-plus-air-purifier-179?src=catpagev2,Oreck ProShield Plus Air Purifier $179,Amazon,,,,,,,,,
15,https://slickdeals.net/f/13999703-proslat-8-panel-set-and-20-piece-hook-kit-bundle-129-99?src=catpagev2,Proslat 8' Panel Set and 20-piece Hook Kit Bundle $129.99,Costco Wholesale,$129.99 ,,,,,,,,
15,https://slickdeals.net/f/13998968-3-ct-150oz-tide-simply-oxi-refreshing-breeze-liquid-laundry-detergent-10-gc-33-free-store-pickup?src=catpagev2,3-Ct 150oz Tide Simply + Oxi Refreshing Breeze Liquid Laundry Detergent + $10 GC,Target,$33 ,,,,,,,,
15,https://slickdeals.net/f/13999454-tp-link-kasa-mini-wifi-smart-plug-15-amp-3-pack-hs105p3-30?src=catpagev2,TP-Link Kasa Mini Wifi Smart Plug 15 Amp 3-pack (HS105P3) - $30,Amazon,$29.99 ,,,,,,,,
15,https://slickdeals.net/f/13998383-target-circle-members-order-30-worth-laundry-detergent-or-additive-get-10-egc-free-store-pickup?src=catpagev2,"Target Circle Members: Order $30 Worth Laundry Detergent or Additive, Get",Target,$10 eGC,,,,,,,,
15,https://slickdeals.net/f/14000969-amazon-louisville-attic-ladders-102-for-25-5-x-8-102-22?src=catpagev2,"Amazon - Louisville Attic Ladders - $102 for 25.5"" x 8' $102.22",Amazon,$102.22 ,,,,,,,,
15,https://slickdeals.net/f/13998899-milwaukee-sawzall-demolition-wood-and-metal-cutting-reciprocating-saw-blade-set-with-5-pack-of-metal-cutting-blades-18-piece-24-97?src=catpagev2,13pc Milwaukee SAWZALL Reciprocating Saw Blade Set + 5-Pk Metal Cutting Blades,Home Depot,$25 ,,,,,,,,
15,https://slickdeals.net/f/13999997-ryobi-one-18-volt-lithium-ion-starter-drill-kit-certified-pre-owned-today-only-34-99-7-shipping-at-direct-tools-42-99?src=catpagev2,RYOBI ONE+ 18 Volt Lithium-Ion Starter Drill Kit (certified pre-owned) Today Only $34.99 + 7 shipping at Direct Tools $42.99,Direct Tools Outlet,$42.99 ,,,,,,,,
15,https://slickdeals.net/f/13999433-costco-3-pack-koda-led-portable-indoor-outdoor-cube-light-9-99-fs?src=catpagev2,Costco: 3 Pack Koda LED Portable Indoor/Outdoor Cube Light  $9.99 + FS,Costco Wholesale,$9.99 ,,,,,,,,
15,https://slickdeals.net/f/13998935-3-piece-sego-lily-exum-black-frame-patio-set-with-off-white-cushions-200-free-shipping?src=catpagev2,3-Piece Sego Lily Exum Black Frame Patio Set with Off-white Cushions $200 + Free shipping,Lowe's,$200 ,,,,,,,,
15,https://slickdeals.net/f/14000777-145-mph-600-cfm-56v-lithium-ion-cordless-electric-backpack-blower-5-0-ah-battery-and-charger-included?src=catpagev2,"145 MPH 600 CFM 56V Lithium-Ion Cordless Electric Backpack Blower, 5.0 Ah Battery and Charger Included",Home Depot,,,,,,,,,
15,https://slickdeals.net/f/14000771-home-depot-m18-fuel-18-volt-lithium-ion-brushless-cordless-quik-lok-string-trimmer-and-chainsaw-combo-kit-2-tool-369?src=catpagev2,*Home Depot* M18 FUEL 18-Volt Lithium-Ion Brushless Cordless QUIK-LOK String Trimmer and Chainsaw Combo Kit (2-Tool) $369,Home Depot,$369 ,,,,,,,,
15,https://slickdeals.net/f/13998878-milwaukee-m12-12-volt-lithium-ion-cordless-750-lumen-trueview-led-spotlight-with-free-m12-2-0ah-battery-69?src=catpagev2,Milwaukee M12 12V Li-ion 750 Lumen Trueview LED Spotlight + M12 2.0Ah Battery,Home Depot,$69 ,,,,,,,,
15,https://slickdeals.net/f/13999658-kidde-pro-210-fire-extinguisher-4lb-2-a-10-b-c-3-pack-for-78-tax?src=catpagev2,"Kidde Pro 210 Fire Extinguisher, 4lb, 2-A, 10-B:C 3 Pack for $78 +tax",Home Depot,$78 ,,,,,,,,
15,https://slickdeals.net/f/14000414-air-king-5118-btu-1500-w-portable-electric-heater-w-thermostat-adjustable-vent-33-75-free-shipping?src=catpagev2,Air King 5118 BTU 1500 W Portable Electric Heater w/ Thermostat & Adjustable Vent $33.75 + Free Shipping,Build.com,$33.75 ,,,,,,,,
15,https://slickdeals.net/f/14000417-sylvania-general-lighting-75591-sylvania-zigbee-indoor-smart-plug-4-pack-53-86?src=catpagev2,"SYLVANIA General Lighting 75591 Sylvania ZigBee Indoor Smart Plug, 4 Pack $53.86",Amazon,$53.86 ,,,,,,,,
15,https://slickdeals.net/f/14000402-whirlpool-4-8-cu-ft-he-top-load-washer-580-best-buy?src=catpagev2,Whirlpool 4.8 cu. ft. HE Top Load Washer $580 Best Buy,Best Buy,$580 ,,,,,,,,
15,https://slickdeals.net/f/13998200-arlo-smart-video-doorbell-w-180-viewing-angle-built-in-siren-wired-power-110-free-s-h?src=catpagev2,Arlo Smart Video Doorbell w/ 180° Viewing Angle & Built-in Siren (Wired Power),Newegg,$110 ,,,,,,,,
15,https://slickdeals.net/f/13999700-brighton-professional-hand-soap-refill-4-gallons-4-counts-each-count-is-1-gallon-24-49-with-free-shipping-staples?src=catpagev2,"Brighton Professional Hand Soap Refill 4 Gallons (4 counts, each count is 1 Gallon) - $24.49  with free shipping @ Staples",Staples,$24.49 ,,,,,,,,
15,https://slickdeals.net/f/14000309-ledlenser-mh5-save-30-19-95?src=catpagev2,Ledlenser MH5 save $30 $19.95,,$19.95 ,,,,,,,,
15,https://slickdeals.net/f/13998863-dewalt-3-4-in-stud-finder-with-bonus-9-in-torpedo-level-24-97?src=catpagev2,Dewalt 3/4 in. Stud Finder with Bonus 9 in. Torpedo Level $24.97,Home Depot,$24.97 ,,,,,,,,
15,https://slickdeals.net/f/13997327-bosch-impact-tough-15-piece-1-4-in-x-2-in-square-robertson-impact-driver-bit-set-2-59-lowes-ymmv?src=catpagev2,"Select Lowe's Stores: 15-Pc Bosch 1/4""x2"" Square/Robertson Impact Driver Bit Set",Lowe's,$2.60 ,,,,,,,,
15,https://slickdeals.net/f/13999055-rachio-16-zone-3rd-generation-smart-sprinkler-controller-190?src=catpagev2,Rachio - 16-zone 3rd Generation Smart Sprinkler Controller $190,Best Buy,$189.99 ,,,,,,,,
15,https://slickdeals.net/f/13998260-sodastream-fizzi-soda-maker-w-co2-carbonator-2-extra-bottles-70-free-s-h?src=catpagev2,SodaStream Fizzi Soda Maker w/ CO2 Carbonator + 2 Extra Bottles,Target,$70 ,,,,,,,,
15,https://slickdeals.net/f/14000027-newage-bold-3-0-series-storage-cabinet-8-piece-set-1099-99-100-off-till-4-24?src=catpagev2,"NewAge Bold 3.0 Series Storage Cabinet 8-piece Set $1099.99, $100 off till 4/24",Costco Wholesale,"$1,099.99 ",,,,,,,,
15,https://slickdeals.net/f/13999952-rachio-3-smart-sprinkler-controller-16-zone-white-amazon-189-99?src=catpagev2,"Rachio 3 Smart Sprinkler Controller, 16 Zone, White - Amazon - $189.99",Amazon,$189.99 ,,,,,,,,
15,https://slickdeals.net/f/13999475-60-off-coupon-skg-q8-wide-chute-vertical-masticating-juicer-70-99?src=catpagev2,60% Off Coupon SKG Q8 Wide Chute Vertical Masticating Juicer $70.99,Amazon,$70.99 ,,,,,,,,
15,https://slickdeals.net/f/13998794-stasher-silicone-storage-bags-25-off-for-earth-day-free-shipping-over-40?src=catpagev2,Stasher silicone storage bags - 25% off for Earth Day  - free shipping over $40,,$37.49 ,,,,,,,,
15,https://slickdeals.net/f/13997942-18-volt-one-cordless-brushless-7-1-4-in-circular-saw-w-free-one-lithium-hp-3-ah-battery-2-pack-starter-kit-w-charger-bag-for-119-more?src=catpagev2,18-Volt ONE+ Cordless Brushless 7-1/4 in. Circular Saw w/Free ONE+ LITHIUM+ HP 3 Ah Battery 2-Pack Starter Kit w/ Charger & Bag for $119 & more,Home Depot,$119 ,,,,,,,,
15,https://slickdeals.net/f/13999832-worx-trivac-12-amp-600-cfm-70-mph-corded-electric-leaf-blower-vacuum-kit-included-ymmv-39-51?src=catpagev2,WORX Trivac 12-Amp 600-CFM 70-MPH Corded Electric Leaf Blower (Vacuum Kit Included) YMMV $39.51,Lowe's,$39.51 ,,,,,,,,
15,https://slickdeals.net/f/13999835-ego-56v-cordless-dual-port-mower-back-in-stock-for-599?src=catpagev2,Ego 56V Cordless Dual-Port Mower back in stock for $599,Home Depot,,,,,,,,,
15,https://slickdeals.net/f/13999748-save-50-on-nest-learning-thermostat?src=catpagev2,Save $50 on Nest Learning Thermostat.,,,,,,,,,,
15,https://slickdeals.net/f/13997630-ego-power-15-56v-li-ion-string-trimmer-edger-kit-w-5-0ah-battery-charger-329-free-shipping?src=catpagev2,"EGO Power+ 15"" 56V Li-Ion String Trimmer+Edger Kit w/ 5.0Ah Battery & Charger",ACME Tools,$329 ,,,,,,,,
15,https://slickdeals.net/f/13999085-2-pack-milwaukee-m18-18v-3-0ah-battery-m18-18v-6-0ah-battery-149?src=catpagev2,2-Pack Milwaukee M18 18V 3.0Ah Battery + M18 18V 6.0Ah Battery $149,Home Depot,$149 ,,,,,,,,
15,https://slickdeals.net/f/13999616-ymmv-6-pack-of-family-size-124-sheet-744-total-sheets-puffs-ultra-soft-non-lotion-facial-tissues-8-93-free-shipping-35?src=catpagev2,[YMMV] 6-Pack of Family Size 124-sheet (744 total sheets) Puffs Ultra Soft non-lotion Facial Tissues $8.93 + Free Shipping @ $35,Walmart,$8.93 ,,,,,,,,
15,https://slickdeals.net/f/13999589-halo-integrated-led-6-in-65-watt-eq-white-round-dimmable-canless-recessed-downlight?src=catpagev2,Halo Integrated LED 6-in 65-Watt EQ White Round Dimmable Canless Recessed DownLight,Lowe's,$7.25 ,,,,,,,,
15,https://slickdeals.net/f/13999550-first-alert-brk-sc9120b-hardwired-smoke-detector-and-carbon-monoxide-co-detector-with-battery-backup-28?src=catpagev2,First Alert BRK SC9120B Hardwired Smoke Detector and Carbon Monoxide (CO) Detector with Battery Backup $28,Amazon,$28 ,,,,,,,,
